Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2015,1,2,19,0,,,,,,,,-2,75.06,0.109,4.2,70.05,2,1010
2015,1,2,20,0,37.0,487.0,98.0,37.0,487.0,98.0,Clear,-2,82.82,0.109,4.1,75.9,1,1010
2015,1,2,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,-2,91.95,0.109,4.1,81.9,0,1010
2015,1,2,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,-2,102.03,0.109,4.1,81.71,0,1020
2015,1,2,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,-2,112.73,0.109,4.0,80.47,0,1020
2015,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,-3,123.77,0.109,3.7,79.51,0,1020
2015,1,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,-3,134.85,0.109,3.5,78.61,0,1020
2015,1,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,-3,145.52,0.109,3.5,82.42,-1,1020
2015,1,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-4,154.83,0.109,3.5,79.02,-1,1020
2015,1,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-4,160.37,0.109,3.4,82.23,-2,1020
2015,1,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-5,158.79,0.109,3.3,77.68,-2,1020
2015,1,3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-6,151.27,0.109,3.2,79.09,-3,1020
2015,1,3,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-6,141.22,0.109,3.1,75.82,-3,1020
2015,1,3,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-7,130.3,0.109,3.0,73.49,-3,1030
2015,1,3,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-7,119.19,0.109,2.9,77.25,-4,1030
2015,1,3,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-7,108.25,0.109,2.8,76.0,-4,1030
2015,1,3,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-7,97.76,0.109,2.6,74.93,-4,1030
2015,1,3,12,0,,,,,,,,-7,88.01,0.109,2.3,69.5,-3,1030
2015,1,3,13,0,62.0,284.0,114.0,44.0,626.0,159.0,Cirrus,-7,79.38,0.109,2.0,64.19,-2,1030
2015,1,3,14,0,95.0,435.0,227.0,59.0,765.0,291.0,Cirrus,-8,72.33,0.109,1.6,55.95,-1,1030
2015,1,3,15,0,163.0,161.0,225.0,69.0,814.0,382.0,Opaque Ice,-8,67.38,0.109,1.2,54.62,-1,1030
2015,1,3,16,0,158.0,16.0,165.0,73.0,832.0,424.0,Opaque Ice,-8,65.06,0.109,1.2,51.26,0,1030
2015,1,3,17,0,170.0,54.0,192.0,72.0,821.0,411.0,Cirrus,-8,65.65,0.109,1.4,53.48,0,1030
2015,1,3,18,0,99.0,0.0,99.0,70.0,762.0,342.0,Opaque Ice,-7,69.07,0.109,1.7,57.32,0,1030
2015,1,3,19,0,45.0,0.0,45.0,60.0,658.0,231.0,Opaque Ice,-6,74.93,0.109,2.1,63.43,0,1030
2015,1,3,20,0,,,,,,,,-4,82.68,0.109,2.5,71.31,0,1030
2015,1,3,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-3,91.8,0.109,2.9,78.29,0,1030
2015,1,3,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-2,101.89,0.109,3.5,85.18,0,1030
2015,1,3,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,-1,112.59,0.109,4.3,91.4,0,1020
2015,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,123.63,0.109,4.8,96.47,0,1020
2015,1,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,134.71,0.109,5.1,100.0,0,1020
2015,1,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,0,145.38,0.109,5.0,99.58,1,1020
2015,1,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,1,154.69,0.109,4.7,98.66,1,1020
2015,1,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,2,160.25,0.109,4.5,100.0,2,1010
2015,1,4,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,2,158.74,0.109,4.4,100.0,3,1010
2015,1,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,4,151.27,0.109,4.1,100.0,4,1010
2015,1,4,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,4,141.23,0.109,3.5,100.0,4,1010
2015,1,4,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,4,130.33,0.109,2.7,100.0,4,1010
2015,1,4,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,4,119.22,0.109,2.4,100.0,4,1000
2015,1,4,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,4,108.27,0.109,2.8,100.0,4,1000
2015,1,4,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,2,97.77,0.109,2.9,100.0,3,1000
2015,1,4,12,0,,,,,,,,2,88.01,0.109,2.7,100.0,3,1000
2015,1,4,13,0,42.0,0.0,42.0,55.0,437.0,135.0,Cirrus,4,79.36,0.109,2.6,100.0,4,1000
2015,1,4,14,0,65.0,0.0,65.0,74.0,602.0,257.0,Cirrus,4,72.28,0.109,2.6,100.0,4,1000
2015,1,4,15,0,90.0,0.0,90.0,78.0,700.0,349.0,Opaque Ice,4,67.31,0.109,2.7,100.0,4,1000
2015,1,4,16,0,70.0,0.0,70.0,79.0,742.0,393.0,Cirrus,4,64.97,0.109,2.9,100.0,5,1000
2015,1,4,17,0,22.0,0.0,22.0,84.0,717.0,380.0,Cirrus,4,65.53,0.109,3.5,100.0,5,1000
2015,1,4,18,0,45.0,0.0,45.0,82.0,657.0,319.0,Opaque Ice,6,68.94,0.109,3.8,100.0,6,1000
2015,1,4,19,0,56.0,0.0,56.0,68.0,568.0,217.0,Opaque Ice,7,74.79,0.109,3.9,100.0,7,1000
2015,1,4,20,0,,,,,,,,7,82.53,0.109,4.0,100.0,7,1000
2015,1,4,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,7,91.66,0.109,3.7,100.0,7,1000
2015,1,4,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,7,101.74,0.109,3.4,100.0,7,1000
2015,1,4,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,7,112.44,0.109,3.1,100.0,7,1000
2015,1,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,7,123.48,0.109,2.7,100.0,7,990
2015,1,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,7,134.56,0.109,2.3,100.0,7,990
2015,1,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,6,145.23,0.109,2.0,100.0,6,990
2015,1,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,6,154.54,0.109,2.7,100.0,6,990
2015,1,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,6,160.13,0.109,3.3,100.0,6,990
2015,1,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,4,158.68,0.109,3.4,100.0,5,1000
2015,1,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,4,151.25,0.109,4.1,100.0,4,1000
2015,1,5,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,2,141.25,0.109,4.6,100.0,3,1000
2015,1,5,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,1,130.34,0.109,4.7,99.43,2,1000
2015,1,5,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,119.23,0.109,4.7,92.98,2,1000
2015,1,5,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,0,108.28,0.109,4.6,88.61,2,1000
2015,1,5,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,0,97.77,0.109,4.6,91.38,1,1000
2015,1,5,12,0,16.0,175.0,22.0,16.0,175.0,22.0,Clear,0,87.99,0.109,5.0,87.03,1,1000
2015,1,5,13,0,52.0,567.0,157.0,52.0,567.0,157.0,Clear,-2,79.33,0.109,5.6,78.68,1,1010
2015,1,5,14,0,69.0,739.0,294.0,69.0,739.0,294.0,Clear,-4,72.23,0.109,6.0,73.18,0,1010
2015,1,5,15,0,75.0,826.0,395.0,75.0,826.0,395.0,Probably Clear,-5,67.23,0.109,6.3,65.53,0,1010
2015,1,5,16,0,77.0,863.0,444.0,77.0,863.0,444.0,Clear,-6,64.86,0.109,6.4,60.09,0,1010
2015,1,5,17,0,76.0,862.0,435.0,76.0,862.0,435.0,Clear,-7,65.41,0.109,6.3,57.01,0,1010
2015,1,5,18,0,73.0,813.0,367.0,73.0,813.0,367.0,Clear,-7,68.8,0.109,6.1,55.15,0,1010
2015,1,5,19,0,62.0,714.0,252.0,62.0,714.0,252.0,Clear,-8,74.64,0.109,6.0,57.86,-1,1010
2015,1,5,20,0,41.0,493.0,106.0,41.0,493.0,106.0,Clear,-8,82.38,0.109,6.0,56.3,-1,1010
2015,1,5,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-9,91.5,0.109,6.0,58.55,-2,1010
2015,1,5,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-9,101.59,0.109,6.1,60.66,-3,1010
2015,1,5,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-10,112.29,0.109,6.3,62.49,-4,1020
2015,1,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-10,123.33,0.866,6.4,63.74,-5,1020
2015,1,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-11,134.41,0.866,6.4,64.66,-6,1020
2015,1,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-12,145.08,0.866,6.0,61.79,-6,1020
2015,1,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-12,154.39,0.866,5.4,64.78,-7,1020
2015,1,6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-12,160.0,0.866,4.8,68.3,-8,1020
2015,1,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-12,158.61,0.866,4.4,67.37,-8,1020
2015,1,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-12,151.24,0.866,4.3,67.69,-8,1020
2015,1,6,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-12,141.25,0.866,4.1,68.72,-8,1020
2015,1,6,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-12,130.36,0.866,3.8,69.9,-8,1020
2015,1,6,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-12,119.25,0.866,3.5,70.72,-8,1020
2015,1,6,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-12,108.29,0.866,3.2,65.88,-7,1020
2015,1,6,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,-12,97.77,0.866,2.9,65.61,-7,1020
2015,1,6,12,0,,,,,,,,-12,87.98,0.866,2.5,64.82,-7,1020
2015,1,6,13,0,70.0,68.0,82.0,61.0,553.0,164.0,Cirrus,-12,79.29,0.866,2.0,63.38,-7,1020
2015,1,6,14,0,125.0,142.0,168.0,90.0,696.0,304.0,Cirrus,-13,72.17,0.866,1.8,62.03,-7,1020
2015,1,6,15,0,159.0,241.0,253.0,113.0,747.0,403.0,Cirrus,-13,67.15,0.866,1.6,62.26,-7,1020
2015,1,6,16,0,186.0,159.0,254.0,126.0,759.0,450.0,Cirrus,-12,64.75,0.866,1.5,63.53,-7,1010
2015,1,6,17,0,182.0,135.0,238.0,132.0,729.0,437.0,Cirrus,-12,65.28,0.866,1.4,65.05,-7,1010
2015,1,6,18,0,140.0,300.0,250.0,124.0,668.0,367.0,Super-Cooled Water,-12,68.66,0.866,1.3,66.01,-7,1010
2015,1,6,19,0,79.0,454.0,200.0,99.0,559.0,248.0,Cirrus,-12,74.49,0.866,1.3,66.61,-7,1010
2015,1,6,20,0,,,,,,,,-11,82.22,0.866,1.2,67.68,-7,1010
2015,1,6,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-11,91.35,0.866,1.2,69.3,-7,1010
2015,1,6,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-11,101.43,0.866,1.4,71.94,-7,1010
2015,1,6,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-11,112.14,0.866,1.5,72.81,-7,1010
2015,1,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-10,123.18,0.866,1.7,73.76,-7,1010
2015,1,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-10,134.26,0.866,1.9,75.09,-7,1010
2015,1,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-10,144.92,0.866,2.3,82.09,-8,1010
2015,1,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-10,154.24,0.866,2.6,83.4,-8,1010
2015,1,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-10,159.86,0.866,2.6,83.75,-8,1010
2015,1,7,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-10,158.53,0.866,2.5,82.58,-8,1010
2015,1,7,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-10,151.21,0.866,2.3,82.45,-8,1010
2015,1,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-10,141.25,0.866,2.4,82.81,-8,1000
2015,1,7,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-10,130.36,0.866,2.6,78.33,-7,1000
2015,1,7,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-9,119.25,0.866,2.8,80.25,-7,1000
2015,1,7,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-9,108.29,0.866,3.0,80.29,-7,1000
2015,1,7,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-9,97.76,0.866,3.2,79.83,-7,1000
2015,1,7,12,0,,,,,,,,-9,87.95,0.866,3.3,73.91,-6,1000
2015,1,7,13,0,56.0,588.0,166.0,56.0,588.0,166.0,Clear,-9,79.25,0.866,3.4,69.17,-5,1000
2015,1,7,14,0,82.0,737.0,308.0,82.0,737.0,308.0,Clear,-9,72.1,0.866,3.5,64.32,-4,1000
2015,1,7,15,0,92.0,829.0,415.0,92.0,829.0,415.0,Clear,-9,67.06,0.866,3.6,64.54,-4,1000
2015,1,7,16,0,100.0,851.0,465.0,100.0,851.0,465.0,Probably Clear,-9,64.64,0.866,3.9,63.98,-4,1000
2015,1,7,17,0,88.0,697.0,381.0,103.0,835.0,454.0,Super-Cooled Water,-10,65.14,0.866,4.2,62.57,-4,1000
2015,1,7,18,0,,,,,,,,-10,68.5,0.866,4.5,61.41,-4,1000
2015,1,7,19,0,79.0,461.0,204.0,86.0,647.0,261.0,Super-Cooled Water,-10,74.33,0.866,4.8,61.72,-4,1000
2015,1,7,20,0,57.0,369.0,108.0,57.0,369.0,108.0,Probably Clear,-9,82.06,0.866,5.2,63.51,-4,1000
2015,1,7,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-9,91.19,0.866,5.6,68.45,-5,1000
2015,1,7,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-10,101.27,0.866,6.1,68.41,-6,1000
2015,1,7,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-12,111.98,0.866,6.3,70.79,-8,1010
2015,1,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-13,123.03,0.109,6.1,68.57,-9,1010
2015,1,8,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-14,134.1,0.109,6.0,69.66,-10,1010
2015,1,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-15,144.76,0.109,6.0,71.63,-11,1010
2015,1,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-15,154.07,0.109,5.9,74.23,-12,1010
2015,1,8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-15,159.72,0.109,5.8,72.32,-12,1010
2015,1,8,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-16,158.45,0.109,5.7,76.91,-13,1010
2015,1,8,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-16,151.18,0.109,5.7,81.55,-14,1010
2015,1,8,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-16,141.24,0.109,5.6,86.31,-15,1010
2015,1,8,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-17,130.36,0.109,5.5,84.38,-15,1010
2015,1,8,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-17,119.25,0.109,5.3,90.35,-16,1020
2015,1,8,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-17,108.29,0.109,5.0,89.62,-16,1020
2015,1,8,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Super-Cooled Water,-17,97.74,0.109,4.8,89.24,-16,1020
2015,1,8,12,0,15.0,278.0,25.0,15.0,278.0,25.0,Probably Clear,-17,87.92,0.109,4.5,81.99,-15,1020
2015,1,8,13,0,45.0,673.0,171.0,45.0,673.0,171.0,Probably Clear,-17,79.2,0.109,4.1,76.65,-14,1020
2015,1,8,14,0,60.0,817.0,312.0,60.0,817.0,312.0,Clear,-16,72.03,0.109,3.9,72.82,-13,1020
2015,1,8,15,0,69.0,880.0,413.0,69.0,880.0,413.0,Clear,-16,66.96,0.109,3.6,65.54,-11,1020
2015,1,8,16,0,73.0,897.0,460.0,73.0,897.0,460.0,Clear,-15,64.51,0.109,3.4,60.38,-9,1020
2015,1,8,17,0,73.0,886.0,448.0,73.0,886.0,448.0,Clear,-14,64.99,0.109,3.3,60.84,-8,1020
2015,1,8,18,0,68.0,845.0,380.0,68.0,845.0,380.0,Clear,-13,68.35,0.109,3.1,60.55,-7,1020
2015,1,8,19,0,58.0,747.0,262.0,58.0,747.0,262.0,Clear,-12,74.16,0.109,3.0,63.68,-7,1020
2015,1,8,20,0,39.0,533.0,114.0,39.0,533.0,114.0,Clear,-12,81.9,0.109,3.0,66.58,-7,1020
2015,1,8,21,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,-11,91.02,0.109,3.0,76.19,-8,1020
2015,1,8,22,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-11,101.11,0.109,3.0,78.45,-8,1020
2015,1,8,23,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,-10,111.82,0.109,3.2,74.22,-7,1020
2015,1,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,-10,122.87,0.866,3.4,76.39,-7,1020
2015,1,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0,Probably Clear,-9,133.94,0.866,3.7,79.4,-7,1020
2015,1,9,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Clear,-9,144.6,0.866,3.9,77.75,-6,1020
2015,1,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-8,153.91,0.866,4.1,77.78,-5,1010
2015,1,9,4,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-7,159.57,0.866,4.2,83.52,-5,1010
2015,1,9,5,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-6,158.35,0.866,4.3,86.66,-5,1010
2015,1,9,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-6,151.14,0.866,4.6,82.63,-4,1010
2015,1,9,7,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,-6,141.23,0.866,4.9,85.82,-4,1010
2015,1,9,8,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,-5,130.36,0.866,5.1,82.91,-3,1010
2015,1,9,9,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-4,119.25,0.866,5.2,80.18,-2,1010
2015,1,9,10,0,0.0,0.0,0.0,0.0,0.0,0.0,Cirrus,-4,108.27,0.866,5.4,79.32,-1,1010
2015,1,9,11,0,0.0,0.0,0.0,0.0,0.0,0.0,Opaque Ice,-3,97.72,0.866,5.6,79.58,0,1000
2015,1,9,12,0,,,,,,,,-2,87.88,0.866,5.7,82.43,0,1000
2015,1,9,13,0,13.0,0.0,13.0,73.0,441.0,156.0,Opaque Ice,-3,79.14,0.866,5.9,79.47,0,1010
2015,1,9,14,0,127.0,132.0,168.0,100.0,635.0,297.0,Cirrus,-3,71.95,0.866,5.9,74.85,0,1010
2015,1,9,15,0,108.0,0.0,108.0,116.0,723.0,400.0,Cirrus,-4,66.85,0.866,5.8,78.22,-1,1010
2015,1,9,16,0,137.0,0.0,137.0,122.0,762.0,451.0,Super-Cooled Water,-4,64.38,0.866,5.5,76.41,-1,1000
2015,1,9,17,0,136.0,498.0,348.0,112.0,786.0,446.0,Cirrus,-5,64.84,0.866,5.1,79.66,-2,1000
2015,1,9,18,0,139.0,340.0,265.0,93.0,785.0,385.0,Cirrus,-5,68.18,0.866,4.9,76.04,-2,1010
2015,1,9,19,0,73.0,526.0,218.0,72.0,721.0,271.0,Super-Cooled Water,-6,73.99,0.866,4.6,73.3,-2,1010
