Year;Month;Day;Hour;Minute;DHI;DNI;GHI;Clearsky DHI;Clearsky DNI;Clearsky GHI;Cloud Type;Dew Point;Solar Zenith Angle;Surface Albedo;Wind Speed;Relative Humidity;Temperature;Pressure
2014;1;4;17;0;78.0;876.0;441.0;78.0;876.0;441.0;Clear;-8;65.5;0.866;3.7;68.54;-4;1020
2014;1;4;18;0;70.0;838.0;372.0;70.0;838.0;372.0;Clear;-7;68.91;0.866;4.0;70.75;-3;1020
2014;1;4;19;0;58.0;744.0;254.0;58.0;744.0;254.0;Clear;-6;74.75;0.866;4.1;76.77;-3;1020
2014;1;4;20;0;38.0;531.0;107.0;38.0;531.0;107.0;Clear;-5;82.49;0.866;4.2;80.99;-3;1020
2014;1;4;21;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-5;91.62;0.866;4.1;83.59;-3;1020
2014;1;4;22;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-4;101.7;0.866;4.0;86.76;-3;1020
2014;1;4;23;0;0.0;0.0;0.0;0.0;0.0;0.0;Clear;-4;112.41;0.866;4.0;89.33;-3;1020
2014;1;5;0;0;0.0;0.0;0.0;0.0;0.0;0.0;Clear;-4;123.45;0.866;4.1;84.92;-2;1020
2014;1;5;1;0;0.0;0.0;0.0;0.0;0.0;0.0;Clear;-3;134.53;0.866;4.2;87.19;-2;1020
2014;1;5;2;0;0.0;0.0;0.0;0.0;0.0;0.0;Clear;-3;145.2;0.866;4.1;90.0;-2;1020
2014;1;5;3;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-3;154.51;0.866;3.9;92.0;-2;1020
2014;1;5;4;0;0.0;0.0;0.0;0.0;0.0;0.0;Clear;-3;160.1;0.866;3.5;91.94;-2;1020
2014;1;5;5;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-3;158.66;0.866;3.2;90.2;-2;1020
2014;1;5;6;0;0.0;0.0;0.0;0.0;0.0;0.0;Clear;-3;151.25;0.866;2.9;93.53;-3;1020
2014;1;5;7;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;-4;141.25;0.866;2.7;94.78;-4;1020
2014;1;5;8;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-5;130.35;0.866;2.6;93.2;-5;1020
2014;1;5;9;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-6;119.24;0.866;2.8;95.24;-6;1020
2014;1;5;10;0;0.0;0.0;0.0;0.0;0.0;0.0;Clear;-7;108.28;0.866;2.9;92.59;-6;1020
2014;1;5;11;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-7;97.77;0.866;2.8;91.95;-6;1020
2014;1;5;12;0;15.0;262.0;24.0;15.0;262.0;24.0;Probably Clear;-7;87.99;0.866;2.6;85.19;-5;1020
2014;1;5;13;0;48.0;644.0;167.0;48.0;644.0;167.0;Clear;-6;79.32;0.866;2.2;78.22;-3;1020
2014;1;5;14;0;90.0;479.0;236.0;66.0;780.0;305.0;Super-Cooled Water;-4;72.21;0.866;1.8;76.7;-1;1020
2014;1;5;15;0;136.0;407.0;293.0;80.0;823.0;399.0;Super-Cooled Water;-3;67.22;0.866;1.8;78.18;0;1020
2014;1;5;16;0;181.0;220.0;275.0;92.0;819.0;440.0;Super-Cooled Water;-2;64.84;0.866;2.2;85.14;0;1020
2014;1;5;17;0;100.0;777.0;424.0;100.0;777.0;424.0;Probably Clear;-1;65.38;0.866;2.5;91.67;0;1020
2014;1;5;18;0;92.0;726.0;355.0;92.0;726.0;355.0;Probably Clear;0;68.77;0.866;2.6;90.59;1;1020
2014;1;5;19;0;99.0;18.0;104.0;77.0;613.0;240.0;Super-Cooled Water;0;74.6;0.866;2.5;94.7;1;1020
2014;1;5;20;0;;;;;;;;0;82.34;0.866;2.3;97.47;1;1010
2014;1;5;21;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;0;91.47;0.866;2.1;99.02;1;1010
2014;1;5;22;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;1;101.55;0.866;2.2;100.0;1;1010
2014;1;5;23;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;1;112.26;0.866;2.7;100.0;1;1010
2014;1;6;0;0;0.0;0.0;0.0;0.0;0.0;0.0;Opaque Ice;1;123.3;0.866;3.3;99.72;2;1010
2014;1;6;1;0;0.0;0.0;0.0;0.0;0.0;0.0;Opaque Ice;2;134.37;0.866;3.6;100.0;2;1010
2014;1;6;2;0;0.0;0.0;0.0;0.0;0.0;0.0;Opaque Ice;2;145.04;0.866;3.9;100.0;3;1010
2014;1;6;3;0;0.0;0.0;0.0;0.0;0.0;0.0;Opaque Ice;4;154.36;0.866;4.1;100.0;4;1010
2014;1;6;4;0;0.0;0.0;0.0;0.0;0.0;0.0;Opaque Ice;4;159.97;0.866;4.4;100.0;4;1000
2014;1;6;5;0;0.0;0.0;0.0;0.0;0.0;0.0;Opaque Ice;4;158.59;0.866;4.4;100.0;5;1000
2014;1;6;6;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;4;151.23;0.866;4.2;100.0;5;1000
2014;1;6;7;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;6;141.25;0.866;4.3;100.0;6;1000
2014;1;6;8;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;6;130.36;0.866;4.2;100.0;6;1000
2014;1;6;9;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;6;119.25;0.866;4.1;100.0;6;1000
2014;1;6;10;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;7;108.29;0.866;4.1;100.0;7;990
2014;1;6;11;0;0.0;0.0;0.0;0.0;0.0;0.0;Water;7;97.77;0.866;4.5;100.0;7;990
2014;1;6;12;0;;;;;;;;8;87.97;0.866;4.8;100.0;8;990
2014;1;6;13;0;27.0;0.0;27.0;56.0;489.0;147.0;Cirrus;8;79.28;0.866;4.8;100.0;8;990
2014;1;6;14;0;106.0;0.0;106.0;82.0;636.0;277.0;Cirrus;9;72.15;0.866;4.9;100.0;8;990
2014;1;6;15;0;115.0;0.0;115.0;102.0;686.0;369.0;Opaque Ice;9;67.13;0.866;5.0;100.0;9;990
2014;1;6;16;0;144.0;1.0;145.0;115.0;696.0;412.0;Cirrus;9;64.73;0.866;5.1;100.0;10;990
2014;1;6;17;0;161.0;23.0;170.0;114.0;690.0;403.0;Opaque Ice;9;65.25;0.866;4.8;100.0;9;980
2014;1;6;18;0;155.0;134.0;204.0;118.0;600.0;337.0;Opaque Ice;8;68.62;0.866;4.0;100.0;8;990
2014;1;6;19;0;63.0;0.0;63.0;105.0;448.0;225.0;Cirrus;7;74.45;0.866;3.4;100.0;7;990
2014;1;6;20;0;;;;;;;;4;82.18;0.866;3.1;100.0;5;990
2014;1;6;21;0;0.0;0.0;0.0;0.0;0.0;0.0;Opaque Ice;4;91.31;0.866;3.3;100.0;4;990
2014;1;6;22;0;0.0;0.0;0.0;0.0;0.0;0.0;Opaque Ice;2;101.39;0.866;3.6;100.0;2;990
2014;1;6;23;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;1;112.1;0.866;3.8;100.0;1;990
2014;1;7;0;0;0.0;0.0;0.0;0.0;0.0;0.0;Opaque Ice;0;123.14;0.12;4.0;97.66;0;990
2014;1;7;1;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;-1;134.22;0.12;4.1;87.16;0;990
2014;1;7;2;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;-2;144.89;0.12;4.1;80.39;0;990
2014;1;7;3;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;-4;154.2;0.12;4.4;80.0;-1;990
2014;1;7;4;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;-5;159.83;0.12;4.6;73.49;-1;990
2014;1;7;5;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-6;158.51;0.12;4.7;73.37;-2;990
2014;1;7;6;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-7;151.2;0.12;4.6;68.58;-2;990
2014;1;7;7;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-7;141.25;0.12;4.5;70.2;-3;990
2014;1;7;8;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-8;130.36;0.12;4.8;67.19;-3;990
2014;1;7;9;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-9;119.26;0.12;5.5;70.38;-5;1000
2014;1;7;10;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-11;108.29;0.12;6.1;68.08;-7;1000
2014;1;7;11;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-13;97.76;0.12;6.4;62.47;-8;1000
2014;1;7;12;0;17.0;183.0;24.0;17.0;183.0;24.0;Probably Clear;-14;87.95;0.12;6.3;63.32;-9;1000
2014;1;7;13;0;52.0;612.0;166.0;52.0;612.0;166.0;Clear;-14;79.24;0.12;6.1;62.04;-9;1000
2014;1;7;14;0;67.0;792.0;310.0;67.0;792.0;310.0;Probably Clear;-15;72.08;0.12;6.0;56.17;-8;1000
2014;1;7;15;0;70.0;887.0;416.0;70.0;887.0;416.0;Clear;-15;67.03;0.12;5.9;55.48;-8;1000
2014;1;7;16;0;71.0;923.0;467.0;71.0;923.0;467.0;Clear;-15;64.61;0.12;5.6;55.15;-8;1010
2014;1;7;17;0;68.0;926.0;458.0;68.0;926.0;458.0;Clear;-15;65.11;0.12;5.5;54.63;-8;1010
2014;1;7;18;0;62.0;897.0;391.0;62.0;897.0;391.0;Clear;-15;68.47;0.12;5.2;54.04;-8;1010
2014;1;7;19;0;52.0;815.0;273.0;52.0;815.0;273.0;Clear;-15;74.29;0.12;5.0;53.63;-8;1010
2014;1;7;20;0;35.0;618.0;121.0;35.0;618.0;121.0;Clear;-15;82.02;0.12;5.1;57.61;-9;1010
2014;1;7;21;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-15;91.15;0.12;5.3;57.13;-9;1010
2014;1;7;22;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-16;101.24;0.12;5.4;60.89;-10;1010
2014;1;7;23;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-16;111.94;0.12;5.5;60.07;-10;1010
2014;1;8;0;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-16;122.99;0.12;5.3;64.77;-11;1010
2014;1;8;1;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-16;134.06;0.12;5.0;65.62;-11;1010
2014;1;8;2;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-15;144.73;0.12;4.8;67.12;-11;1010
2014;1;8;3;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-15;154.03;0.12;4.7;68.73;-11;1020
2014;1;8;4;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-15;159.68;0.12;4.7;70.17;-11;1020
2014;1;8;5;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-15;158.43;0.12;4.7;71.37;-11;1020
2014;1;8;6;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-14;151.17;0.12;4.6;72.38;-11;1020
2014;1;8;7;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-14;141.24;0.12;4.6;79.28;-12;1020
2014;1;8;8;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-14;130.36;0.12;4.5;79.81;-12;1020
2014;1;8;9;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-14;119.25;0.12;4.3;80.31;-12;1020
2014;1;8;10;0;0.0;0.0;0.0;0.0;0.0;0.0;Clear;-14;108.28;0.12;4.1;80.93;-12;1020
2014;1;8;11;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-14;97.74;0.12;4.0;81.42;-12;1020
2014;1;8;12;0;15.0;302.0;26.0;15.0;302.0;26.0;Probably Clear;-14;87.91;0.12;3.9;75.76;-11;1020
2014;1;8;13;0;43.0;697.0;174.0;43.0;697.0;174.0;Probably Clear;-14;79.19;0.12;3.8;70.49;-10;1020
2014;1;8;14;0;74.0;588.0;256.0;56.0;838.0;315.0;Super-Cooled Water;-14;72.01;0.12;3.7;61.27;-8;1020
2014;1;8;15;0;123.0;485.0;314.0;62.0;903.0;416.0;Super-Cooled Water;-13;66.93;0.12;3.6;58.04;-7;1020
2014;1;8;16;0;65.0;923.0;463.0;65.0;923.0;463.0;Clear;-13;64.48;0.12;3.5;55.18;-6;1020
2014;1;8;17;0;65.0;912.0;451.0;65.0;912.0;451.0;Clear;-13;64.96;0.12;3.3;52.52;-5;1020
2014;1;8;18;0;61.0;871.0;383.0;61.0;871.0;383.0;Clear;-12;68.31;0.12;3.1;50.21;-4;1020
2014;1;8;19;0;53.0;782.0;266.0;53.0;782.0;266.0;Clear;-12;74.12;0.12;3.1;52.09;-4;1020
2014;1;8;20;0;36.0;585.0;119.0;36.0;585.0;119.0;Clear;-11;81.86;0.12;3.1;58.8;-5;1020
2014;1;8;21;0;0.0;0.0;0.0;0.0;0.0;0.0;Clear;-11;90.98;0.12;3.2;67.41;-6;1020
2014;1;8;22;0;0.0;0.0;0.0;0.0;0.0;0.0;Clear;-10;101.07;0.12;3.3;68.79;-7;1020
2014;1;8;23;0;0.0;0.0;0.0;0.0;0.0;0.0;Overlapping;-10;111.78;0.12;3.3;75.04;-7;1020
2014;1;9;0;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-10;122.83;0.118;3.3;75.07;-7;1020
2014;1;9;1;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-10;133.9;0.118;3.2;74.94;-7;1020
2014;1;9;2;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-10;144.56;0.118;3.2;80.72;-8;1020
2014;1;9;3;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-10;153.87;0.118;3.2;74.56;-7;1020
2014;1;9;4;0;0.0;0.0;0.0;0.0;0.0;0.0;Overlapping;-10;159.53;0.118;3.2;73.63;-7;1020
2014;1;9;5;0;0.0;0.0;0.0;0.0;0.0;0.0;Cirrus;-11;158.33;0.118;3.2;72.52;-7;1020
2014;1;9;6;0;0.0;0.0;0.0;0.0;0.0;0.0;Overlapping;-11;151.13;0.118;3.2;72.38;-7;1020
2014;1;9;7;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-11;141.22;0.118;3.3;72.6;-7;1020
2014;1;9;8;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-10;130.36;0.118;3.4;73.6;-7;1020
2014;1;9;9;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-10;119.25;0.118;3.4;75.08;-7;1020
2014;1;9;10;0;0.0;0.0;0.0;0.0;0.0;0.0;Probably Clear;-10;108.27;0.118;3.5;76.6;-7;1020
2014;1;9;11;0;0.0;0.0;0.0;0.0;0.0;0.0;Super-Cooled Water;-10;97.71;0.118;3.5;78.11;-7;1020
2014;1;9;12;0;16.0;221.0;24.0;16.0;221.0;24.0;Probably Clear;-9;87.88;0.118;3.5;73.47;-6;1030
2014;1;9;13;0;49.0;631.0;168.0;49.0;631.0;168.0;Probably Clear;-9;79.13;0.118;3.6;69.54;-5;1030
2014;1;9;14;0;63.0;796.0;310.0;63.0;796.0;310.0;Clear;-9;71.93;0.118;3.7;61.56;-3;1030
2014;1;9;15;0;69.0;878.0;414.0;69.0;878.0;414.0;Clear;-9;66.82;0.118;3.6;56.62;-2;1030
2014;1;9;16;0;71.0;908.0;464.0;71.0;908.0;464.0;Clear;-9;64.35;0.118;3.4;55.31;-2;1030
